# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.241230104584247,0.66183556127362
NA,NA
0.0531857737805694,0.413352105999365
0.331721713999286,0.227788354735821
0.767136310460046,NA
NA,NA
0.301061257952824,NA
0.959209656110033,0.829357114853337
NA,NA
NA,0.538010043790564
0.173758809454739,0.662431453121826
0.876510397531092,0.297777369851246
NA,0.566618671407923
NA,NA
0.373424833174795,NA
NA,0.469682352617383
0.0230870188679546,0.883649676339701
