# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.549935658928007,0.800116203026846
0.624506419058889,NA
0.603393804049119,0.188580406596884
0.135124938562512,0.901830700691789
0.225821262924001,0.919579622335732
NA,0.40931827086024
0.0398603591602296,0.607633913168684
0.818259806372225,0.0720738675445318
0.60656086425297,NA
0.944879686227068,0.405624938663095
0.967996943742037,0.465680473251268
NA,0.169248588383198
0.86796844843775,0.787510144291446
0.603068102849647,0.0845863474532962
0.711544353980571,NA
0.630196712678298,0.377643376821652
0.595314907841384,0.693261700682342
0.0894625789951533,0.358600131934509
0.378431522287428,0.954153949394822
0.442294486332685,0.750117044895887
0.222425561631098,0.0977209755219519
0.952283082762733,0.000499016605317593
0.47287086979486,0.445280071580783
0.933795779012144,0.145076960558072
NA,0.829353841720149
NA,0.848371110856533
0.350992664229125,0.780126300873235
0.24493243265897,NA
0.570861423620954,0.821852012304589
0.223459226777777,0.0422023902647197
0.73260996886529,NA
0.530354275600985,0.553105273749679
0.552905209129676,0.777589808451012
NA,0.390490563353524
0.515086226863787,0.91626155981794
0.415601311484352,0.948944423114881
0.21590431407094,0.171973845222965
0.513706933241338,0.284730005078018
0.965283924713731,NA
0.720038749743253,0.520455890102312
0.289032303728163,0.112883284222335
NA,0.816154857398942
0.963046988705173,0.739070845535025
0.0878430129960179,0.0314213912934065
0.198122393805534,0.10967242019251
0.657155052060261,0.516620189417154
0.226869413629174,0.142886608140543
