# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.474692559335381,0.828885002527386
0.36269009183161,0.141939676599577
0.00555412634275854,0.0303907538764179
0.311060253763571,0.0927859435323626
0.702366230078042,0.151947171194479
0.72406090493314,NA
0.519070934504271,0.826287192991003
0.964582924265414,0.511473930906504
0.138188822893426,0.175606991630048
0.908571810694411,0.224406622117385
0.31016134400852,0.373085939791054
0.845624309033155,0.382111183134839
0.481503486167639,0.455838187830523
0.392122494522482,0.678172996267676
0.813921708846465,0.559859033674002
0.121260276762769,0.259401653893292
0.222998016048223,0.23819723771885
0.109401971101761,0.76603512163274
0.314842870458961,0.916182073764503
0.921228871215135,0.0843937110621482
0.162496044067666,0.0912936984095722
0.00245196023024619,0.264732397627085
0.939058910822496,0.670346470084041
0.37974045611918,0.188981710467488
0.0177224224898964,0.864658230217174
0.913360006874427,0.541887170867994
0.656085913768038,0.895830999827012
0.923936364008114,0.227324792649597
0.577418363653123,0.763378633419052
0.982736351666972,0.166145829018205
0.814543789485469,0.71248980355449
0.551589286886156,0.960864606080577
0.639910636236891,0.203882485162467
0.210941018536687,0.0301927318796515
0.358408159576356,0.264355602674186
0.681786116212606,0.345876600826159
0.286130995955318,0.635858939262107
0.461624606745318,0.328129278030246
0.178735393332317,0.399839547462761
NA,0.715078715467826
0.863370592007414,0.118168245768175
0.0559291604440659,0.342664366355166
0.251428221352398,0.299603073392063
0.327115619555116,0.656743696192279
0.50459917052649,0.819988385308534
0.0776885584928095,0.533775663934648
0.373115022899583,0.0871950767468661
0.39815090992488,0.422691945685074
0.261633161455393,0.994685780256987
0.774842445505783,0.114971932955086
0.0565298565197736,0.645524155348539
0.643996300408617,0.128610527142882
0.75337129808031,0.893433302175254
0.765250698430464,0.610882755368948
0.43657999788411,0.45241067907773
0.686090537812561,0.987227467121556
0.31844873400405,0.308296093950048
0.530291955685243,0.135856757173315
0.38180040102452,0.846812455449253
0.607183574698865,0.122181772021577
0.00972088053822517,0.255319278920069
0.995596109889448,0.473625076934695
0.72003877768293,0.83236784231849
0.716124030062929,0.31717679859139
0.537974108941853,0.947243423201144
0.691921557532623,0.784538185689598
0.269948443165049,0.72777507873252
0.933332836721092,0.429458496859297
0.279886431060731,0.242721099872142
0.984339452814311,0.0873626677785069
0.196599622489884,0.377696844749153
0.763783818343654,0.594026272883639
0.690730939852074,0.892890914110467
0.470329063013196,0.273193586617708
0.795461351284757,0.797320877667516
0.36382928583771,0.353201819350943
0.580741463694721,0.961640015244484
0.759629672160372,0.132286641513929
0.292739900527522,0.856815200531855
0.829896537819877,0.711278478149325
0.0051261845510453,NA
0.397110637510195,0.496264470042661
0.0218133772723377,0.414964851923287
0.95103973033838,0.398193014087155
0.193137641996145,0.704435451654717
0.353265754180029,0.72244376805611
0.501219627447426,0.107164372690022
0.138859095284715,0.297291010385379
0.372651616577059,0.104012920055538
0.369953088695183,0.676400130614638
NA,0.301532320212573
0.254449032712728,0.334908814867958
0.532306215725839,0.13169308565557
0.31503882817924,0.93035989953205
0.810211465926841,0.944064331008121
0.59965629898943,0.304184673121199
0.0513313845731318,0.439617631025612
0.0329959294758737,0.384605526458472
0.841903607361019,0.971640225732699
0.622401890577748,0.207252201857045
