# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.679844377562404,0.99308932130225
0.987739700591192,0.876103282673284
0.707102157408372,0.396689168177545
0.0642067708540708,0.521933509735391
0.34439813811332,0.719290446257219
0.450779081787914,NA
0.844616673188284,0.913809221237898
0.0882190156262368,0.476763447513804
NA,0.450492406496778
0.139673029072583,0.59424008638598
NA,0.878183319000527
0.27356709796004,0.730424742680043
0.616349397459999,0.382905985694379
NA,NA
0.112603072542697,NA
