# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.473132776794955,0.382167464587837
0.644866452785209,0.0214429579209536
0.331212035845965,0.360924560111016
NA,0.451891576172784
NA,0.22624120558612
0.133687968831509,0.180549821816385
0.589172773761675,0.922413306543604
NA,0.312048582592979
0.258554830448702,0.462129996623844
0.975399908144027,0.780801329994574
0.423309266800061,NA
0.217442005407065,0.109620362520218
0.351951679913327,0.296906983014196
0.551799253560603,0.0943470541387796
0.385959831764922,0.901786064030603
0.96480831829831,0.87128088530153
0.76869004080072,NA
0.383093493059278,0.36205841251649
0.805809697601944,0.217932299943641
0.0305053952615708,0.115448409225792
0.159527693642303,NA
0.102097020018846,0.686848470708355
0.194030203390867,0.415650677401572
