# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
NA,0.119944192003459
0.633585422998294,0.994566767476499
0.2564945705235,0.688267756951973
0.203654650831595,0.496489625889808
0.810071395710111,0.325732703786343
0.966233833692968,0.641961770365015
0.204978296067566,0.940721886232495
0.110327807953581,NA
0.450572571717203,0.322089900029823
0.862144104670733,0.130085807992145
0.238656020490453,NA
0.270503147272393,0.668871533824131
0.480235241120681,0.932472621789202
0.559791227104142,0.343379417899996
0.464145730249584,0.802295545116067
0.34868404106237,0.761596905067563
0.281285901786759,0.818546523107216
0.248099280288443,0.0910936584696174
0.464589413488284,0.399924885947257
0.592730060219765,0.242421841481701
0.0514459814876318,0.128122547175735
0.772598241688684,0.942522614495829
0.392836933489889,0.00694714928977191
0.114858882268891,0.449391037691385
0.557746686274186,0.753291418775916
0.767956560710445,0.251221945742145
0.281669032992795,0.562637893948704
0.67731780349277,0.21918437210843
0.0775376968085766,0.603407458169386
0.415088031906635,0.490792027441785
0.863219735678285,0.275673993164673
0.0338083368260413,0.81964578689076
0.212267143186182,0.305638682562858
0.129561573499814,0.333528468152508
0.222595595289022,0.519630613271147
0.0551400037948042,0.0325737840030342
0.129840419860557,0.74496467364952
0.296495306305587,0.568717657588422
NA,0.208715540356934
0.0595595331396908,0.313125245971605
0.661011982243508,0.0200937925837934
0.921001246431842,0.143648790894076
NA,0.960110732121393
0.674357282929122,0.0939153439830989
NA,0.381908169016242
0.339380407473072,0.775250073987991
0.292558697517961,0.717931242426857
0.616691543720663,0.611531321424991
0.0240987264551222,0.478729461785406
0.912912601837888,0.690573853207752
0.649488056311384,0.803958982927725
0.240206321934238,0.352417404064909
0.515367760555819,0.312253055162728
0.977801067521796,NA
0.128233217867091,0.857815332012251
0.724497172515839,0.426758125890046
0.158579105744138,0.314396830275655
0.817807788262144,0.719004941638559
0.614370515570045,0.490091080544516
0.951008355244994,0.0762830134481192
0.502629029098898,0.742053307592869
0.0764284844044596,0.836448766291142
0.2844372196123,0.34302316699177
0.613076055888087,0.23198196454905
0.645893004257232,NA
0.501670558005571,0.459666580893099
0.803313455544412,0.472452806774527
0.304342458723113,0.516233573434874
0.477588004432619,0.607472638832405
0.779106525471434,0.411760106915608
0.00843690312467515,0.355685834074393
0.829008946195245,0.414017933420837
0.499095334904268,0.429181487532333
0.0235350744333118,0.66170566319488
0.528284513391554,0.856232548365369
0.780253230594099,0.909742969786748
NA,0.355273187160492
0.104738906258717,0.273796552792192
0.0774047835730016,0.862910555209965
0.568022338906303,0.0712240354623646
0.0123845869675279,0.252224750583991
0.927866789046675,NA
0.858380276709795,0.124477796023712
0.156890803016722,0.0160538889467716
0.289563730591908,0.49104541586712
0.822970083914697,0.789734503254294
0.326841179979965,0.662256164941937
0.0734672085382044,0.161827684380114
0.585145047167316,0.617408056277782
