# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.668935015564784,0.902162732090801
0.914024837082252,NA
0.763131988700479,0.246458482928574
0.349563400493935,0.0837829590309411
0.994923760415986,0.120132711948827
0.611350101185963,0.962273171171546
0.487293761456385,0.328126261942089
0.237294911406934,0.412528414046392
0.654399245977402,0.0687239749822766
0.49243714637123,0.314197408733889
0.17995616979897,0.601893662009388
0.60301758768037,0.558782808715478
0.538834799313918,0.466257971245795
0.203517013927922,0.640450574224815
0.606436666101217,0.999661634443328
0.0567428085487336,0.0513860546052456
0.536825388902798,0.847316783852875
0.0768638697918504,NA
0.418040431570262,0.183526311069727
0.761307833017781,0.0944933069404215
0.0381477880291641,0.904997279401869
0.0128200515173376,0.263991301413625
0.157721170224249,0.178907919675112
0.0310497637838125,0.756748250918463
0.489707645727322,0.90414635068737
0.324820162029937,0.336676996434107
0.374443130334839,0.220653354888782
0.0850384684745222,0.0657285307534039
0.781072355806828,0.665391721297055
0.716373214730993,0.234436621656641
0.279037780594081,0.901124521624297
NA,0.726261290023103
NA,0.675888070603833
0.333693033782765,0.806745226960629
0.902517415583134,0.570541257737204
0.441888547968119,0.251989797689021
0.114053969737142,0.03893077140674
0.52677314938046,0.711460442049429
0.817388866795227,0.477757862070575
NA,0.695813893573359
0.915505518438295,0.392880435101688
0.945341788465157,0.760059155756608
0.965800039237365,0.81400667829439
0.0631982849445194,0.304208884015679
0.03889314760454,0.715147486422211
0.838437568629161,0.250255317892879
0.888923684833571,NA
0.739580734632909,NA
0.411341746337712,0.759031970985234
0.204362646443769,0.0982173716183752
NA,0.769546756055206
0.965126926545054,0.287702387198806
0.663750898092985,0.275753739755601
0.565088046714664,0.309724843129516
0.876398600405082,0.337942838668823
0.904785797465593,0.493245997931808
0.578001390909776,0.654329974669963
0.794684510678053,0.379270964069292
0.328198452480137,0.00554650090634823
0.416853304486722,0.653630080400035
0.929818319855258,0.105517570162192
0.560111062135547,0.502472016261891
0.478849354200065,0.232029011007398
0.30026195012033,0.00110624032095075
0.27343414677307,0.227754432242364
0.122974666301161,0.334623462054878
0.293188592419028,0.481475348817185
0.325572312809527,0.56681782961823
0.129304067697376,0.401719775283709
0.205621246015653,0.082547556841746
0.986007654573768,0.493693156866357
0.17860243585892,0.0210984540171921
0.852055168244988,0.230862594675273
0.458559823222458,0.135355351259932
