# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.905914081493393,0.456770083867013
0.988435684936121,0.73618545755744
0.909354214323685,0.659847469767556
0.0536223186645657,0.0359313725493848
0.57831190363504,0.635390690993518
0.500069903209805,0.455282712122425
0.245685223955661,0.734926690813154
0.513119119685143,0.00129270646721125
0.144686553161591,0.551550483098254
0.116734996670857,0.860787813086063
0.748780498746783,0.262326800497249
0.517153850756586,0.050764410989359
0.814075299073011,0.974145207088441
0.84804848395288,0.191317349905148
0.429255789611489,0.414354797685519
0.429488421184942,0.0120935696177185
0.513251987984404,0.592802353668958
0.899269165005535,0.706252166070044
0.00967494421638548,0.449700694298372
0.195912671508268,0.801211406243965
0.517984567442909,0.999400143511593
0.184871582314372,0.272178461309522
0.874639590270817,0.109640145674348
0.0416000934783369,0.0948753680568188
0.784311220515519,0.982577234739438
0.977100686868653,0.48350756126456
0.225342947989702,0.109164861729369
0.285415194462985,NA
0.946227499516681,0.958754545776173
0.920220701722428,0.710926637519151
0.871394074521959,0.323639882029966
0.818611923605204,0.255099594593048
0.380963132949546,0.420027802698314
0.671988101443276,0.12873588851653
0.421257603913546,0.0777439069934189
0.424359796335921,0.356727032922208
0.10414912761189,0.944756166310981
0.657696675974876,0.180394202936441
0.975650996202603,0.765423236880451
0.0105890582781285,0.401067133061588
0.697010611649603,0.0685577783733606
0.237539584049955,0.149268870707601
0.772883802652359,0.162456240039319
0.565794883295894,0.217481259489432
0.405304096406326,0.781364139635116
NA,0.875759451650083
0.998568817274645,0.817082470515743
0.0439715946558863,0.502977720694616
0.840843415586278,0.1718581286259
0.96420899941586,0.435995915206149
0.0858840504661202,0.325962683651596
0.135411754250526,0.611876261886209
0.133241079514846,0.461728779599071
0.326666299020872,0.51104458142072
0.461475863587111,0.401662859832868
0.502781346440315,0.330951520474628
0.202731179306284,0.77424109657295
0.496108241612092,0.632418054854497
0.210373195586726,0.212752478430048
0.235770771279931,0.506801106035709
0.200923135969788,0.592414426384494
0.794221378630027,0.139942109351978
