# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.735232647508383,0.050518139032647
0.0322770271450281,0.765874288277701
0.743573934305459,0.550165770109743
0.778653767425567,0.973851165734231
0.270138082327321,0.717574394540861
0.632700616260991,0.747432023985311
0.298102438915521,NA
0.907858665799722,0.67697489191778
0.350818047998473,0.526497093262151
0.0701338136568666,0.0795127465389669
0.185820773011073,0.689274692907929
0.929960986832157,0.123856293736026
0.735114547656849,0.540692823473364
0.89185869670473,0.645472703967243
0.675095960497856,0.924629065906629
0.979658620897681,0.621398499235511
0.192433949792758,0.736321828095242
0.667131499154493,0.828585598384961
0.252574137644842,0.485027157701552
0.0550654260441661,0.469780852552503
0.348471845267341,0.147719617933035
0.815791162429377,0.153553502168506
0.871887289686128,0.93127432349138
0.812591550638899,0.247911238344386
0.208927046507597,0.619586347369477
0.166095942491665,0.0772313389461488
0.496110425330698,0.52276918431744
0.613624614197761,0.778055341448635
0.885031456127763,0.278655682923272
0.0977215424645692,0.951549342134967
0.407584133092314,0.0861410002689809
0.391880307346582,0.843886502785608
0.0353949759155512,0.0155011331662536
NA,0.258791776606813
0.813107322202995,0.807190057821572
