# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.444431874901056,0.0487344712018967
0.648661278188229,0.146047280170023
NA,0.439519559266046
0.815847552381456,0.000483901938423514
0.368683345848694,0.0790734188631177
0.308087659068406,NA
0.229342501843348,0.23016227548942
0.809513911837712,0.411833278136328
0.564156882232055,0.606730732601136
0.025892885401845,0.0565302793402225
0.698296401184052,0.701068992028013
0.294966992689297,0.0159130920656025
0.333118689246476,0.117057488998398
0.0938794096000493,0.282825806178153
0.907721878495067,NA
0.948408875614405,0.867464696522802
0.672392124542966,NA
0.433751516509801,0.663321276893839
0.682091180933639,0.957447321387008
0.0430514293257147,0.358645372092724
0.661760522285476,0.640769325429574
0.0082292640581727,0.876110791461542
0.391088819364086,0.96272352244705
0.85041034524329,0.47200841573067
0.622768650297076,0.921112213749439
0.294274917803705,0.809312216471881
0.523015178041533,0.851618442917243
0.00266638142056763,0.987683026818559
0.504215969471261,0.280080763855949
0.152760782279074,0.00979360844939947
0.084754949901253,0.777524194447324
0.102476138388738,0.0712836908642203
0.0180701082572341,0.209688418544829
0.259797123726457,0.669005183735862
0.235521798953414,0.484604543074965
0.989715536357835,0.573934951797128
0.591687357518822,0.443980011157691
0.734607540071011,0.357442121719941
0.538384550018236,0.843930051662028
0.717791950562969,0.508532216772437
0.0397902035620064,0.459922684822232
0.452096321387216,0.299583936110139
0.515345426043496,0.183686726959422
NA,0.347334918566048
0.354130967985839,0.606325692730024
0.370763215469196,0.702281796373427
NA,0.314990662969649
0.17833593999967,0.53907140227966
0.19799857144244,0.168248364701867
0.34433837630786,0.348493482451886
0.339980677701533,0.0717743765562773
0.653054537484422,0.16716781584546
0.83945707953535,0.974089810391888
0.531008232152089,0.968063755426556
0.41978119360283,0.614211919251829
0.567507700994611,0.906143687665462
0.430741580203176,0.818501232890412
0.470285666640848,0.290123663377017
0.70250806864351,0.215412608813494
0.0382160290610045,0.624077340122312
