# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:04
# RHS
# ------------------------

"var_x","var_y"
0.128713892539963,0.981947646709159
NA,0.311689255526289
0.106196388835087,0.746271969983354
0.318724374752492,NA
0.912193254334852,NA
0.0803394550457597,0.877676905365661
0.452062539756298,0.415314055746421
NA,0.634056909009814
0.923121529398486,0.842280664714053
0.841376903001219,0.637978525832295
0.72801098972559,0.412831636844203
0.939641770673916,0.732118633808568
0.476453037466854,0.116750425891951
NA,0.40662441868335
0.731308331014588,0.905222519068047
0.125585219357163,0.193451020633802
0.831949254497886,0.754741444252431
NA,0.405491773271933
0.395629246719182,0.856982650933787
0.291782388696447,0.240714383078739
0.560502050677314,0.523995598778129
0.884161478839815,0.995608066441491
0.911299680825323,NA
0.313053918071091,0.265621253056452
0.681701106252149,0.682536463486031
0.674228082876652,0.949426749022678
0.209814534056932,0.625778655288741
0.284742377931252,0.356240670895204
0.467432297067717,0.830680370330811
0.072653264272958,0.41621789871715
0.582201472483575,0.618253017077222
0.361058581154794,NA
0.294318851083517,0.0450408800970763
