# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.898272190941498,0.871982479002327
0.648082850268111,0.379679259844124
0.877490941667929,0.830442871199921
0.605164730455726,0.719897528644651
0.798703104257584,0.702809500042349
0.915979591896757,0.0701502691954374
0.552201852900907,0.221935832872987
0.219205419300124,0.837317580822855
0.309298971202224,0.314982205629349
0.889431064017117,0.101934552658349
0.245227991603315,0.683454254409298
0.11434867256321,0.584249200532213
0.124656406231225,0.0714349194895476
0.0348551503848284,0.466092280112207
0.954912801040336,0.661263649119064
0.958972349064425,0.217257989104837
0.130290048895404,0.568951722932979
0.379000315442681,0.052381084067747
0.495071245823056,0.0382051896303892
0.062868129927665,0.340321211609989
0.376577882329002,0.568046876229346
0.523395251715556,0.64384246035479
0.0537374899722636,0.0700072725303471
0.170687344158068,0.813913047546521
0.418906916165724,0.717743232380599
0.728999979561195,0.751451985212043
0.378244947176427,0.441000712104142
0.305241529131308,0.185647759120911
0.141684647649527,0.705667602363974
0.930299543077126,0.148610722739249
0.900951634626836,0.605514186434448
0.934938515070826,0.0502056365367025
0.397100453032181,0.131229954306036
0.59670778689906,0.666632917011157
