# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
0.166866653598845,0.0980288228020072
0.608527095988393,0.666837854776531
0.179758489830419,0.860888466471806
0.447066840482876,0.460019138641655
0.477580493083224,0.0920535943005234
0.320788765326142,NA
0.0912989699281752,0.728194236755371
NA,0.532788992859423
0.772156003396958,0.0887752256821841
0.339279551524669,0.807988117914647
0.214398025302216,0.641482938779518
0.914352708030492,0.504232365405187
0.973189667798579,0.56262825592421
0.399609255604446,0.147518718848005
0.00707492395304143,0.511991107836366
0.602707877522334,NA
0.0454605922568589,0.691222171066329
NA,0.319351265439764
0.984542850404978,0.187807619804516
