# Simulated random data file for batch processing
# timestamp: 2022-04-06 15:41:03
# RHS
# ------------------------

"var_x","var_y"
NA,NA
NA,NA
0.714183871401474,0.169755262555555
0.507869362365454,0.596858590142801
NA,0.275003575487062
0.863701496040449,0.639490772038698
NA,0.0782116604968905
0.538818976376206,0.85129156569019
0.472353696124628,NA
0.213403274537995,NA
0.0299596411641687,0.142583027714863
0.0999549848493189,NA
0.651044702623039,0.946845180355012
NA,NA
NA,0.703456594375893
0.256715190131217,0.262614698847756
0.527257814537734,0.96095675136894
0.549513352569193,0.442477363860235
